电影名称,评论人,评论时间,评论内容,location,有用
心花路放 短评,D。柒,2014/10/14,不看好但依然依然想看,北京,0
心花路放 短评,唐翔翔宇宇,2014/10/14,宁浩的风格变了，这已经不是原本的公路片类型，反而在片中更多的是对艳遇的描述，适合三四线城市杀马特非主流,,0
武林外传 短评,『DouBle.V』,2011/2/26,这么高的分数！,江苏南京,0
武林外传 短评,老衲用飘柔,2011/2/26,想看,,0
心花路放 短评,北门回家,2014/10/14,是不是有钱，就可以我爱你,,0
武林外传 短评,李行行,2011/2/26,居然这么高分。。,"New York City, United States",0
武林外传 短评,明尼的火炭,2011/2/26,!!!,,0
心花路放 短评,安泊,2014/10/14,因为一个演员和一个地方 即使被评价很差也想看…是的 袁泉和大理…不是黄渤…哈哈哈,北京,0
武林外传 短评,lowprofile,2011/2/26,期待下,,0
武林外传 短评,弗洛伊德,2011/2/26,不知道能否有突破,,0
武林外传 短评,Angel左手。,2011/2/26,期待电影版,,0
心花路放 短评,~收音鸡~,2014/10/14,140927~~,北京,0
心花路放 短评,蹩脚鼓手,2014/10/14,这个阵容必须期待,,0
心花路放 短评,Mr.De Niro,2014/10/14,中年版后会无期,,0
心花路放 短评,Mysteria,2014/10/14,黄渤演的，还是支持一下,,0
心花路放 短评,丸子,2014/10/14,基片嘛？哈哈，喜欢黄渤~,,0
心花路放 短评,小可,2014/10/14,AMC,,0
心花路放 短评,玛格丽特,2014/10/14,铁三角再出新片，就算补以前的电影票也得去看啊！黄渤先僧正式成为我爱的唯二之丑男人！,云南丽江,0
心花路放 短评,十四,2014/10/14,感觉是《无人区》的续集，连主人公的名字都一样,江西南昌,0
心花路放 短评,泥里的鱼,2014/10/14,宁浩的片子我就只完整看过《黄金大劫案》，印象非常差，一直纳闷黄金大劫案这种烂片尽然出自大家一直推崇的宁浩之手，看评论这个片子也不咋地，尽管我是很喜欢喜剧片的。,,0
心花路放 短评,**青儿** ,2014/10/14,搞笑的就像看,,0
心花路放 短评,Showay_Joe,2014/10/14,宁浩的喜剧差不到哪儿去，看完再打分,四川成都,0
银河护卫队 短评,懋 生丶,2014/3/21,组队做任务打怪升级已经成为一种剧情模式。无论是动漫还是剧集还是电影，发挥各自技能组团拯救世界这种钱真的好赚,广东深圳,0
银河护卫队 短评,冠群,2014/3/21,京东手机节期间（10月13日至10月23日，每天下午2点至6点），用户可享受3199元的LG G3限时抢购特惠价格，并赠送手机屏幕保险。,,0
银河护卫队 短评,lzp4916,2014/3/21,看得过瘾大片,,0
银河护卫队 短评,Melodies,2014/3/21,我今天才知道这部片子明年上我土鳖了 超级想看好么！,,0
失恋33天 短评,Bulander,2011/11/10,唔,上海,0
银河护卫队 短评,零下2度的ice,2014/3/21,我等。。。,上海,0
失恋33天 短评,⁄ǀ⁄,2011/11/10,这是什吗东西？,,0
失恋33天 短评,Svolta!,2011/11/10,yoyo推荐的,上海,0
银河护卫队 短评,何时才能安定,2014/3/21,看预告感觉挺搞的，而且类似科幻片。,广东广州,0
银河护卫队 短评,Pumpkinmom ,2014/3/21,Cooper,北京,0
失恋33天 短评,暖气烤秋裤,2011/11/10,这个上映了一定要看.....一定~~~,北京,0
银河护卫队 短评,ゲゲゲ,2014/3/21,电影院里第三次看到这个预告片的感想——浣熊快到碗里来～！,"New York City, United States",0
银河护卫队 短评,下天legend,2014/3/21,2014年11月11日，没有在北京尚没去过的影院看到英文原版的GoG是永远的痛！,,0
失恋33天 短评,Sup Kambing,2011/11/10,仙贱组合在万有引力里不是也有过么。。,广西南宁,0
失恋33天 短评,宇宙唯一女盆友,2011/11/10,写想看就是为了说不想看 真矛盾 可忒不待见《血色浪漫》《奋斗》《我的青春谁做主》《裸婚时代》……这帮人演的都市80剧把人肺都恶心出来了 其实演员都不是太讨厌 只不过这种大火的东西真不如美国肥皂剧,天津,0
银河护卫队 短评,一枚钉子。,2014/3/21,"""We are groot.""",福建泉州,0
失恋33天 短评,Asita,2011/11/10,好贱,"West Lafayette, United States",0
银河护卫队 短评,[已注销],2014/3/21,等不及了都要=_=,,0
失恋33天 短评,閃光魔法師wing,2011/11/10,既然@娆嫒嫒 这么强烈推荐，就找时间看看吧~,广东肇庆,0
银河护卫队 短评,powerjob,2014/3/21,没人陪啊，满地打滚求人陪我看,湖南娄底,0
失恋33天 短评,知言片语,2011/11/10,0  有用 黯然 2011-06-04 当初看小说时，恰逢失恋。看完了小说，发现结束确实是另一种开始。 26  有用 亲爱的你有哈维 2011-11-03 真正失恋要经过三个阶段：第一阶段当然丧尽自尊，痛不欲生，听到他的名字都会跳起来。第二阶段故作忘记，避而不提伤心事，可是内心隐隐作痛。到了最后阶段，他的名字与,,0
银河护卫队 短评,禅麟K1,2014/3/21,有空看看,,0
银河护卫队 短评,峰,2014/3/21,逗比英雄拯救银河系  没看过，应该没意思,,0
失恋33天 短评,胡 安,2011/11/10,情人节不是档期，光棍节才是档期。,北京,0
武林外传 短评,Devil,2011/1/26,必须看哈哈哈哈哈哈哈哈,江苏南京,0
失恋33天 短评,ほし,2011/11/10,有机会想要看一下。。。,,0
失恋33天 短评,潇洒的猪,2011/11/10,谶纬之术，预言之剧，变化无穷，卓伟用一个珍藏老料拯救了舆论漩涡中的美联航，闾丘却还笨拙的用几个月前的视频洗地，尖叫、惊呼、愤怒、悬疑，轻轻地，卓伟走了，只留下人类的情感回荡在天朝的网络内外，大家不妨细细品味这剧中，可还有那未上枝头的一抹绿色吗？,,0
武林外传 短评,就是有点呆,2011/1/26,就是想看000,,0
银河护卫队 短评,董小邪,2014/3/21,想看,,0
银河护卫队 短评,雪の色に染め,2014/3/21,小浣熊干脆面>______<,北京,0
武林外传 短评,透啊透,2011/1/26,不管影评有多么不堪，我还是会掏钱去看，全图一乐,北京,0
银河护卫队 短评,喷水格格,2014/3/21,cao!!!!搞到十月份去了。、、、,重庆,0
银河护卫队 短评,Weightless,2014/3/21,With 🐂,,0
银河护卫队 短评,染。,2014/3/21,marvel宇宙。又是抢钱计划。,北京,0
失恋33天 短评,milkra,2011/11/10,....,上海,0
银河护卫队 短评,fade away,2014/3/21,一群逗比的拯救银河之旅,,0
失恋33天 短评,阿傻,2011/11/10,我喜欢 这样子的。,,0
失恋33天 短评,萧然,2011/11/10,"准丈母娘：“你看过最近一部很火的电影吗？叫‘裸婚33天’？”准女婿：“......""",湖南长沙,0
武林外传 短评,rosepiniast,2011/1/26,今天看到了姚晨的离婚消息，突然不敢去看了。我怕电影院里，其他人都在笑，我却在哭。,,0
武林外传 短评,Sevlin,2011/1/26,期待,,0
失恋33天 短评,观讳,2011/11/10,小说还挺有共鸣的。,北京,0
失恋33天 短评,大大大大大蜀黍,2011/11/10,Impossible.,"Houston, United States",0
失恋33天 短评,三角君,2011/11/10,真的想看,安徽铜陵,0
失恋33天 短评,喵了个喵喵喵,2011/11/10,有哭有笑，这部电影就成功了,,0
失恋33天 短评,无名小刀,2011/11/10,很像看丫 还闹了笑话 没记清上映日期 还去问电影院怎么不上《失恋33天》呢 自己刚失恋不久 很想在自己失恋33天的时候看来着 11月才上 这样的话 看来今天百年一遇的大光棍节 非自己过不可的 就一定要去看的 有大连的吗？求同行哈,,0
武林外传 短评,mirror,2011/1/26,8.多的评价，，，，话说看看么,,0
武林外传 短评,小破孩,2011/1/26,武林外传.My.Own.Swordsman.2011.BD.MiniSD-TLF.mkv,,
http://u.115.com/file/t91af340d9#,,,,,
M.O.S.iso,,,,,
"解压密码:tlfhfcd""","Philadelphia, United States",0,,,
武林外传 短评,恋次|我爱死长春了!§没挂科~,2011/1/26,算是一个了结吧……,吉林长春,0
武林外传 短评,骷髅花朵头,2011/1/26,我们去看伐2,"Chicago, United States",0
心花路放 短评,Jiamin,2014/10/13,宿舍同学说笑到肚子痛，所以好想去看一下哦～,,0
武林外传 短评,🦁,2011/1/26,一般,新疆克拉玛依,0
心花路放 短评,约瑟翰·庞麦郎,2014/10/13,唯一对宁浩失望的一次就是客串《桃姐》,山东青岛,0
心花路放 短评,smilefish,2014/10/13,想看,,0
心花路放 短评,我叫逗你玩儿.L,2014/10/13,宁浩，黄渤加徐峥～嗯，期待一哈,湖北武汉,0
心花路放 短评,迷失百慕大,2014/10/13,挺搞的,,0
武林外传 短评,一盆饭,2011/1/26,期待死了！！,北京,0
武林外传 短评,朴夏天。,2011/1/26,回国准备去看的第一部电影。,,0
武林外传 短评,Helen,2011/1/26,期待中,广东广州,0
武林外传 短评,个咋姑娘有点逗,2011/1/26,已经在我的打算看的清单里面了,广东深圳,0
心花路放 短评,Jane小姐,2014/10/13,看预告就很想看啊,,0
武林外传 短评,Cai-行,2011/1/26,故事一般,,0
心花路放 短评,oshicc,2014/10/13,也想这周去看~,,0
武林外传 短评,soom(榻榻米),2011/1/26,2011.2.13下载,广东广州,0
武林外传 短评,nosalt,2011/1/26,这分数急转直下啊和最开始上映的时候 估计要跌破7,,0
武林外传 短评,忆蝶梦寒,2011/1/26,期待~,,0
武林外传 短评,sm!le~7,2011/1/26,喜欢姚晨,,0
武林外传 短评,喜欢他1127,2011/1/26,不管你佟掌柜是不是风尘了白展堂是不是更帅了秀才是不是精明了大嘴是不是变瘦了小郭是不是发型好看了小六是不是发福了以及等等等，我是非常十分以及极其想看！！！！,四川成都,0
心花路放 短评,偏执狂,2014/10/13,只想看喜剧……,山东临沂,0
心花路放 短评,陷进回忆里,2014/10/13,黄渤徐峥和宁浩，谁不想看。,,0
心花路放 短评,唇边月,2014/10/13,赚钱了就把宝强换成狗了,,0
心花路放 短评,顾十二月,2014/10/13,想看,浙江杭州,0
心花路放 短评,Drug,2014/10/13,阵容比较期待,,0
心花路放 短评,年轻心妈粉,2014/10/13,不知这两喜角能否再次让我开心一笑......,湖南常德,0
心花路放 短评,loser,2014/10/13,听说很好看啊，我想看呢,,0
银河护卫队 短评,鬼鬼朵米,2014/8/29,还一个小时旺角ua进场,湖北武汉,0
银河护卫队 短评,豆瓣1号,2014/8/29,类似鲛珠传的科幻片 不错很好 喜剧,,0
心花路放 短评,好皮脸,2014/10/13,电影史,北京,0
银河护卫队 短评,💩,2014/8/29,yun,,0
心花路放 短评,暗涌天使,2014/10/13,黄渤+徐峥,,0
银河护卫队 短评,老刘,2014/8/29,最大的亮点恐怕就是I am Groot了~,,0
心花路放 短评,Liz,2014/10/13,黄勃,,0
心花路放 短评,杰妮头,2014/10/13,准备去看看,,0
心花路放 短评,刘家忠,2014/10/13,坐等上映。。。。,江西赣州,0
银河护卫队 短评,4fm,2014/8/29,好期待！,北京,0
银河护卫队 短评,小安君,2014/8/29,http://m.weibo.cn/1764222885/3769561134302791?featurecode=10000001&_status_id=3769561134302791&luicode=10000001&lfid=100013221756541&uicode=10000002,"Jakarta, Indonesia",0
心花路放 短评,洛落,2014/10/13,不喜欢看喜剧，在家有空可以看,,0
银河护卫队 短评,奶茶王子洛晞君,2014/8/29,= =求人陪看呜呜呜呜呜，有一个不理解英雄的浪漫的室友真的好惨的。。。呜呜呜呜呜。。,山东青岛,0
银河护卫队 短评,eleanordog,2014/8/29,看过的很多朋友都说很好看,,0
银河护卫队 短评,Zen,2014/8/29,希望能去US看到李佩佩,"Yokohama, Japan",0
银河护卫队 短评,Anfield,2014/8/29,喜剧mark一下,,0
银河护卫队 短评,Ent,2014/8/29,……yep，为了树人,,0
失恋33天 短评,小白退散,2012/9/23,都忘记了是不是那部当年吵得很火的电影，只是现在再看名字，什么感觉都没有了，不记得有排斥，不记得有没有喜恶了，有空看一下吧。,,0
银河护卫队 短评,塑料树,2014/8/29,这片还是没有看过，再见！,广东广州,0
失恋33天 短评,霸王硬上龙,2012/9/23,失恋失恋 失完再练 千锤百炼！,上海,0
失恋33天 短评,乐乐Artle,2012/9/23,惨了 想看 又不想看。到时候再看。,北京,0
银河护卫队 短评,Cassiemoo,2014/8/29,朋友强推的,北京,0
失恋33天 短评,晨小曦,2012/9/23,在我知道有这样一部电影并看了预告的时候，我还没失恋满33天；如今这部电影要上映了，我已失恋半年了。,,0
银河护卫队 短评,拾肆,2014/8/29,看起来很蠢萌,江苏常州,0
银河护卫队 短评,纤,2014/8/29,听说很好看,北京,0
失恋33天 短评,饥瘦的恶狼,2012/9/23,在2011年的11月08号上映，是为了赶上光棍节？,浙江宁波,0
银河护卫队 短评,X,2014/8/29,想看疯了!!!我绝对等不到九月国内上映了😂😂Bradley Cooper  Lee pace😘😘😘😘,,0
失恋33天 短评,ヾ黑夜芣侢唻,2012/9/23,光棍节必看！,福建漳州,0
失恋33天 短评,葵花朵朵向阳开,2012/9/23,据说神棍节上映么！,辽宁大连,0
银河护卫队 短评,依@脑补拯救BE,2014/8/29,看了预告之后老实说不想看，没有萌点，没有想看的点，等评价吧= =,广东深圳,0
失恋33天 短评,Spheniscidae,2012/9/23,为了大丽花，一定要去影院支持啊！又，那个又名是有多二…,"Toronto, Canada",0
银河护卫队 短评,吴天豪,2014/8/29,秀逗的光屁股总局，日,浙江杭州,0
武林外传 短评,路人太多,2011/2/26,电影版还木看。。。但是超喜欢电视剧版，超冷的，我喜欢，哈哈哈哈,广东珠海,0
银河护卫队 短评,小豹子,2014/8/29,"""Star lord.""""Who?""""Star lord, man, legendary outlaw?""",,0
银河护卫队 短评,吉呈吉佑,2014/8/29,啊啊啊啊啊 这个值得期待啊！！！！,,0
失恋33天 短评,早安的安,2012/9/23,看了书，想看看电影怎么样……,湖南长沙,0
失恋33天 短评,wave,2012/9/23,听说里面在污蔑河南人，其实中国人在国际上的形象和河南人在中国的形象是一样的，中国人（河南人）真有那么坏吗？需要你们这般侮辱吗？,河南新乡,0
失恋33天 短评,木樨女神,2012/9/23,"我也想看呀,...的..",,0
武林外传 短评,嘉露莲,2011/2/26,太期待啦！！！,湖南岳阳,0
失恋33天 短评,陈酌,2012/9/23,力图保持在想看未看的状态之下，以图部分隔绝于21世纪的爱情观之外。,北京,0
武林外传 短评,气球要泄气,2011/2/26,这是一种很奇妙的期待心情,,0
武林外传 短评,毛巾小朋友,2011/2/26,赶紧的,北京,0
武林外传 短评,水猪,2011/2/26,我一直都是武林外传的fan哈哈,,0
失恋33天 短评,抓根宝,2012/9/23,想看可惜不知道什么时候能看到……,"Waterloo, Canada",0
武林外传 短评,不叫echo叫什么,2011/2/26,喜欢这种不失幽默又不是为了幽默而幽默的喜剧,广东深圳,0
失恋33天 短评,包二猫,2012/9/23,能戳中很多80后的某根小神经，票房大卖一点不意外,北京,0
失恋33天 短评,虫虫66,2012/9/23,学校电影院已经连放5天了 等有时间一定看……,安徽合肥,0
失恋33天 短评,爱手作更爱旅行,2012/9/23,好吧，我还真的想看。貌似我就是喜欢那些言辞刻薄的姑娘,,0
失恋33天 短评,蓝懒,2012/9/23,错过首映了………T T,北京,0
武林外传 短评,romance,2011/2/26,了了 咱们有时间就看这个吧,广东深圳,0
心花路放 短评,Sunshine,2014/9/19,非常期待中。。。,北京,0
