影片名,姓名,演职人员,代表作,评分,性别,星座,出生日期,出生地,职业
变形金刚4：绝迹重生 Transformers: Age of Extinction,韩庚,演员,智取威虎山,7.7,男,水瓶座,1984/2/9,"中国,黑龙江,牡丹江",演员 / 配音
变形金刚4：绝迹重生 Transformers: Age of Extinction,韩庚,演员,罗曼蒂克消亡史,,男,水瓶座,1984/2/9,"中国,黑龙江,牡丹江",演员 / 配音
变形金刚4：绝迹重生 Transformers: Age of Extinction,巫刚,演员,变形金刚4：绝迹重生,6.5,男,天蝎座,1960/11/4,"中国,山东青岛",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,巫刚,演员,超强台风,4.1,男,天蝎座,1960/11/4,"中国,山东青岛",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,巫刚,演员,飞天,,男,天蝎座,1960/11/4,"中国,山东青岛",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,吕良伟,演员,变形金刚4：绝迹重生,,男,摩羯座,1956/12/22,越南,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,吕良伟,演员,风暴,,男,摩羯座,1956/12/22,越南,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,吕良伟,演员,建党伟业,,男,摩羯座,1956/12/22,越南,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,王敏德,演员,寒战,7.4,男,白羊座,1965/4/16,"美国,纽约,奥尔巴尼",演员 / 导演 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,王敏德,演员,变形金刚4：绝迹重生,,男,白羊座,1965/4/16,"美国,纽约,奥尔巴尼",演员 / 导演 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,王敏德,演员,窃听风云,,男,白羊座,1965/4/16,"美国,纽约,奥尔巴尼",演员 / 导演 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,纪培慧,演员,变形金刚4：绝迹重生,,女,双子座,1989/6/1,美国,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,纪培慧,演员,九降风,,女,双子座,1989/6/1,美国,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,纪培慧,演员,他们在毕业的前一天爆炸,,女,双子座,1989/6/1,美国,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,邹市明,演员,变形金刚4：绝迹重生,6.5,男,金牛座,1981/5/18,"中国,贵州,遵义",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,邹市明,演员,屌丝男士 第一季,7,男,金牛座,1981/5/18,"中国,贵州,遵义",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,邹市明,演员,爸爸去哪儿 第三季,8.4,男,金牛座,1981/5/18,"中国,贵州,遵义",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,詹姆斯·巴克曼,演员,变形金刚4：绝迹重生,6.5,男,双鱼座,1972/2/24,"英国,英格兰,苏塞克斯,库克菲尔德",演员 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,詹姆斯·巴克曼,演员,帕丁顿熊,,男,双鱼座,1972/2/24,"英国,英格兰,苏塞克斯,库克菲尔德",演员 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,詹姆斯·巴克曼,演员,荒凉百宝店,,男,双鱼座,1972/2/24,"英国,英格兰,苏塞克斯,库克菲尔德",演员 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,丹·莱瑟姆,演员,变形金刚4：绝迹重生,6.5,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,丹·莱瑟姆,演员,分歧者：异类觉醒,,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,丹·莱瑟姆,演员,公众之敌,,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Andreas,演员,变形金刚4：绝迹重生,6.5,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,格伦·基奥,演员,变形金刚4：绝迹重生,,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,格伦·基奥,演员,Encounter,,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Drew,演员,变形金刚4：绝迹重生,,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Drew,演员,亲吻和桌球,,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,B.,演员,变形金刚4：绝迹重生,6.5,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,David,演员,变形金刚4：绝迹重生,,男,,,"美国,蒙大拿州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,David,演员,终结者2018,,男,,,"美国,蒙大拿州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,David,演员,女先行者,,男,,,"美国,蒙大拿州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,吴冬妮,演员,变形金刚4：绝迹重生,,女,摩羯座,1月2日,"中国,上海",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,吴冬妮,演员,一步之遥,,女,摩羯座,1月2日,"中国,上海",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,吴冬妮,演员,反转人生,5.2,女,摩羯座,1月2日,"中国,上海",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,林路迪,演员,捉妖记,,男,天蝎座,1987/11/11,"中国,福建,福州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,林路迪,演员,港囧,,男,天蝎座,1987/11/11,"中国,福建,福州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,林路迪,演员,变形金刚4：绝迹重生,,男,天蝎座,1987/11/11,"中国,福建,福州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,迈克尔·贝,演员,变形金刚2,,男,水瓶座,1965/2/17,"美国,加利福尼亚,洛杉矶",制片 / 导演 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,夏奈尔·塞拉亚,演员,变形金刚4：绝迹重生,,女,射手座,1991/12/12,"美国,加州,圣迭戈",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,夏奈尔·塞拉亚,演员,龙虎少年队,6.8,女,射手座,1991/12/12,"美国,加州,圣迭戈",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,夏奈尔·塞拉亚,演员,速度超越激情,6.7,女,射手座,1991/12/12,"美国,加州,圣迭戈",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Jenny,演员,变形金刚4：绝迹重生,,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Jenny,演员,老男孩猛龙过江,5.7,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Jenny,演员,宫锁珠帘,,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,查尔斯·帕内尔,演员,变形金刚4：绝迹重生,,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,查尔斯·帕内尔,演员,末日孤舰 第一季,,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,查尔斯·帕内尔,演员,末日孤舰 第二季,,,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,凯文·柯威斯,演员,变形金刚4：绝迹重生,6.5,男,双子座,1989/5/30,"美国,纽约,莱维敦",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,凯文·柯威斯,演员,产前阵痛,,男,双子座,1989/5/30,"美国,纽约,莱维敦",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,凯文·柯威斯,演员,鬼语者 第一季,,男,双子座,1989/5/30,"美国,纽约,莱维敦",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,贾米森·哈塞,演员,变形金刚4：绝迹重生,,男,白羊座,1974/4/19,"美国,明尼苏达州,柏树乡",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,贾米森·哈塞,演员,越狱  第四季,7.9,男,白羊座,1974/4/19,"美国,明尼苏达州,柏树乡",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,贾米森·哈塞,演员,广告狂人 第一季,,男,白羊座,1974/4/19,"美国,明尼苏达州,柏树乡",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,杰西卡·戈麦斯,演员,变形金刚4：绝迹重生,,女,天秤座,1985/9/25,"Perth, Australia",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,杰西卡·戈麦斯,演员,超市特工 第一季,,女,天秤座,1985/9/25,"Perth, Australia",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,杰西卡·戈麦斯,演员,重装上阵,,女,天秤座,1985/9/25,"Perth, Australia",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,克利奥·金,演员,变形金刚4：绝迹重生,6.5,女,狮子座,1962/8/21,"美国,密苏里州圣路易斯市",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,克利奥·金,演员,宿醉,7.6,女,狮子座,1962/8/21,"美国,密苏里州圣路易斯市",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,克利奥·金,演员,大卫·戈尔的一生,,女,狮子座,1962/8/21,"美国,密苏里州圣路易斯市",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,帕特里克·布利斯托夫,演员,变形金刚4：绝迹重生,6.5,男,天秤座,1962/9/26,"美国,加利福尼亚州,洛杉矶县",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,帕特里克·布利斯托夫,演员,老友记  第六季,,男,天秤座,1962/9/26,"美国,加利福尼亚州,洛杉矶县",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,帕特里克·布利斯托夫,演员,最长的一码,7.6,男,天秤座,1962/9/26,"美国,加利福尼亚州,洛杉矶县",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,理查德·雷西尔,演员,变形金刚4：绝迹重生,,男,金牛座,1948/5/12,"美国,威斯康星州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,理查德·雷西尔,演员,这个男人来自地球,,男,金牛座,1948/5/12,"美国,威斯康星州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,理查德·雷西尔,演员,你眼中的世界,,男,金牛座,1948/5/12,"美国,威斯康星州",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,Paige,演员,变形金刚4：绝迹重生,6.5,女,,,美国，密歇根州，伯明翰,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,克丽丝汀·米勒,演员,变形金刚4：绝迹重生,,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,克丽丝汀·米勒,演员,落魄大厨,,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,克丽丝汀·米勒,演员,杀出个黎明 第一季,7.3,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,维多利亚·萨默,演员,变形金刚4：绝迹重生,6.5,女,射手座,1981/12/15,"英国,伯克希尔",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,维多利亚·萨默,演员,大梦想家,,女,射手座,1981/12/15,"英国,伯克希尔",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,维多利亚·萨默,演员,僵尸日记,,女,射手座,1981/12/15,"英国,伯克希尔",演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,米卡尔·威戈,演员,变形金刚3,7,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,米卡尔·威戈,演员,忍者神龟：变种时代,,男,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,黛米卡扎尼斯,演员,变形金刚4：绝迹重生,6.5,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,黛米卡扎尼斯,演员,迷河,,女,,,,演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,约翰·迪·玛吉欧,配音,疯狂动物城,9.2,男,处女座,1968/9/4,"美国,新泽西州,北普兰菲尔德",演员 / 配音 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,约翰·迪·玛吉欧,配音,变形金刚3,,男,处女座,1968/9/4,"美国,新泽西州,北普兰菲尔德",演员 / 配音 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,约翰·迪·玛吉欧,配音,变形金刚4：绝迹重生,6.5,男,处女座,1968/9/4,"美国,新泽西州,北普兰菲尔德",演员 / 配音 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,彼特·库伦,配音,变形金刚,,男,狮子座,1941/7/28,"加拿大,魁北克省,蒙特利尔",演员 / 配音
变形金刚4：绝迹重生 Transformers: Age of Extinction,彼特·库伦,配音,变形金刚2,7.6,男,狮子座,1941/7/28,"加拿大,魁北克省,蒙特利尔",演员 / 配音
变形金刚4：绝迹重生 Transformers: Age of Extinction,彼特·库伦,配音,变形金刚3,7,男,狮子座,1941/7/28,"加拿大,魁北克省,蒙特利尔",演员 / 配音
变形金刚4：绝迹重生 Transformers: Age of Extinction,姜广涛,配音,天使爱美丽,,男,金牛座,1976/5/6,"中国,吉林,长春",配音 / 演员 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,姜广涛,配音,指环王1：魔戒再现,,男,金牛座,1976/5/6,"中国,吉林,长春",配音 / 演员 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,渡边谦,配音,盗梦空间,,男,天秤座,1959/10/21,"日本,新泻,鱼沼",演员 / 配音 / 制片 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,渡边谦,配音,变形金刚4：绝迹重生,,男,天秤座,1959/10/21,"日本,新泻,鱼沼",演员 / 配音 / 制片 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,渡边谦,配音,蝙蝠侠：侠影之谜,8.2,男,天秤座,1959/10/21,"日本,新泻,鱼沼",演员 / 配音 / 制片 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,约翰·古德曼,配音,怪兽电力公司,8.6,男,双子座,1952/6/20,"美国,密苏里州,圣路易斯市",演员 / 配音 / 制片 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,约翰·古德曼,配音,变形金刚4：绝迹重生,6.5,男,双子座,1952/6/20,"美国,密苏里州,圣路易斯市",演员 / 配音 / 制片 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,约翰·古德曼,配音,怪兽大学,,男,双子座,1952/6/20,"美国,密苏里州,圣路易斯市",演员 / 配音 / 制片 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,伊伦·克鲁格,编剧,变形金刚2,,男,天秤座,1972/10/5,,编剧 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,伊伦·克鲁格,编剧,变形金刚3,7,男,天秤座,1972/10/5,,编剧 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,伊伦·克鲁格,编剧,变形金刚4：绝迹重生,,男,天秤座,1972/10/5,,编剧 / 制片
变形金刚4：绝迹重生 Transformers: Age of Extinction,洛伦佐·迪·博纳文图拉,制片,变形金刚,8.1,男,,1957,,制片 / 演员 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,洛伦佐·迪·博纳文图拉,制片,变形金刚4：绝迹重生,,男,,1957,,制片 / 演员 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,洛伦佐·迪·博纳文图拉,制片,特种部队：眼镜蛇的崛起,,男,,1957,,制片 / 演员 / 导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,史蒂文·斯皮尔伯格,制片,辛德勒的名单,,男,射手座,1946/12/18,"美国,俄亥俄州,辛辛那提",制片 / 导演 / 演员 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,史蒂文·斯皮尔伯格,制片,拯救大兵瑞恩,8.9,男,射手座,1946/12/18,"美国,俄亥俄州,辛辛那提",制片 / 导演 / 演员 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,史蒂文·斯皮尔伯格,制片,变形金刚,,男,射手座,1946/12/18,"美国,俄亥俄州,辛辛那提",制片 / 导演 / 演员 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,迈克尔·贝,制片,变形金刚,,男,水瓶座,1965/2/17,"美国,加利福尼亚,洛杉矶",制片 / 导演 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,迈克尔·贝,制片,变形金刚2,7.6,男,水瓶座,1965/2/17,"美国,加利福尼亚,洛杉矶",制片 / 导演 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,迈克尔·贝,制片,变形金刚3,7,男,水瓶座,1965/2/17,"美国,加利福尼亚,洛杉矶",制片 / 导演 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,斯蒂夫·贾布隆斯基,作曲,变形金刚,8.1,男,天秤座,1970/10/9,美国,作曲
变形金刚4：绝迹重生 Transformers: Age of Extinction,斯蒂夫·贾布隆斯基,作曲,变形金刚2,7.6,男,天秤座,1970/10/9,美国,作曲
变形金刚4：绝迹重生 Transformers: Age of Extinction,斯蒂夫·贾布隆斯基,作曲,变形金刚3,,男,天秤座,1970/10/9,美国,作曲
变形金刚4：绝迹重生 Transformers: Age of Extinction,约瑟夫·特雷帕尼斯,作曲,战狼2,7.2,男,,,,作曲 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,约瑟夫·特雷帕尼斯,作曲,速度与激情5,8.4,男,,,,作曲 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,约瑟夫·特雷帕尼斯,作曲,变形金刚4：绝迹重生,,男,,,,作曲 / 演员
变形金刚4：绝迹重生 Transformers: Age of Extinction,罗礼贤,动作指导,喜剧之王,,男,,,,动作指导 / 演员 / 导演 / 副导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,罗礼贤,动作指导,金陵十三钗,8,男,,,,动作指导 / 演员 / 导演 / 副导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,罗礼贤,动作指导,疯狂的石头,,男,,,,动作指导 / 演员 / 导演 / 副导演
变形金刚4：绝迹重生 Transformers: Age of Extinction,麦克·冈瑟,动作指导,复仇者联盟,,男,,,,动作指导 / 导演 / 演员 / 副导演 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,麦克·冈瑟,动作指导,速度与激情5,,男,,,,动作指导 / 导演 / 演员 / 副导演 / 编剧
变形金刚4：绝迹重生 Transformers: Age of Extinction,麦克·冈瑟,动作指导,变形金刚4：绝迹重生,,男,,,,动作指导 / 导演 / 演员 / 副导演 / 编剧
心花路放,宁浩,导演,老炮儿,,男,处女座,1977/9/9,"中国,山西",演员 / 导演 / 编剧 / 制片 / 剪辑
心花路放,宁浩,导演,疯狂的石头,8.2,男,处女座,1977/9/9,"中国,山西",演员 / 导演 / 编剧 / 制片 / 剪辑
心花路放,宁浩,导演,无人区,8.1,男,处女座,1977/9/9,"中国,山西",演员 / 导演 / 编剧 / 制片 / 剪辑
心花路放,黄渤,演员,人再囧途之泰囧,,男,处女座,1974/8/26,"中国,山东,青岛",演员 / 配音 / 导演 / 编剧
心花路放,黄渤,演员,西游降魔篇,7.1,男,处女座,1974/8/26,"中国,山东,青岛",演员 / 配音 / 导演 / 编剧
心花路放,黄渤,演员,寻龙诀,7.5,男,处女座,1974/8/26,"中国,山东,青岛",演员 / 配音 / 导演 / 编剧
心花路放,徐峥,演员,人再囧途之泰囧,,男,白羊座,1972/4/18,"中国,上海",演员 / 编剧 / 导演 / 制片
